# (c) Martin Lellep 2021; This sample data file belongs to my project "Cycling in Marburg" (http://lellep.xyz/blog/cycling-in-marburg-1-intro.html)
2020-06-06 09:32:06.754833,3,0,6,2,3
2020-06-06 09:32:42.635600,3,0,6,2,3
2020-06-06 09:33:18.413939,3,0,6,2,3
2020-06-06 09:33:54.214177,3,0,6,2,3
2020-06-06 09:34:29.991171,3,0,6,2,3
2020-06-06 09:35:05.832311,3,0,7,2,3
2020-06-06 09:35:41.642073,3,0,7,2,3
2020-06-06 09:36:17.460930,3,0,7,2,3
2020-06-06 09:36:53.243073,3,0,7,2,3
2020-06-06 09:37:29.000586,3,0,7,2,3
2020-06-06 09:38:04.786799,3,0,7,2,3
2020-06-06 09:38:40.547264,3,0,7,2,3
2020-06-06 09:39:16.287484,3,0,7,2,3
2020-06-06 09:39:52.022655,3,0,7,2,3
2020-06-06 09:40:27.703453,3,0,7,2,3
2020-06-06 09:41:03.350065,3,0,7,2,3
2020-06-06 09:41:39.037281,3,0,7,2,3
2020-06-06 09:42:14.687943,3,0,7,2,3
2020-06-06 09:42:50.344064,3,0,7,2,3
2020-06-06 09:43:26.142196,3,0,7,2,3
2020-06-06 09:44:02.105229,3,0,7,2,3
2020-06-06 09:44:38.002340,3,0,7,2,3
2020-06-06 09:45:13.823654,3,0,7,2,3
2020-06-06 09:45:49.699158,3,0,7,2,3
2020-06-06 09:46:25.545967,3,0,7,2,3
2020-06-06 09:47:01.299489,3,0,7,2,4
2020-06-06 09:47:37.081447,3,0,7,2,4
2020-06-06 09:48:12.928200,3,0,7,2,4
2020-06-06 09:48:48.842948,3,0,7,2,4
2020-06-06 09:49:24.778144,3,0,7,2,4
2020-06-06 09:50:00.688607,3,0,7,2,4
2020-06-06 09:50:36.526764,3,0,7,2,4
2020-06-06 09:51:12.301417,3,0,7,2,4
2020-06-06 09:51:48.022977,3,0,7,2,4
2020-06-06 09:52:23.772454,3,0,7,2,4
2020-06-06 09:52:59.687050,3,0,7,2,4
2020-06-06 09:53:35.565214,3,0,7,2,4
2020-06-06 09:54:11.362216,3,0,7,2,4
2020-06-06 09:54:47.294913,3,0,7,2,4
2020-06-06 09:55:23.188505,3,0,7,2,4
2020-06-06 09:55:59.005828,3,0,7,2,4
2020-06-06 09:56:34.805756,3,0,7,2,4
2020-06-06 09:57:10.644300,3,0,7,2,4
2020-06-06 09:57:46.477417,3,0,7,2,4
2020-06-06 09:58:22.546596,3,0,7,2,4
2020-06-06 09:58:58.830325,3,0,7,2,4
2020-06-06 09:59:34.907862,3,0,7,2,4
2020-06-06 10:00:10.969018,3,0,7,2,4
2020-06-06 10:00:47.116849,3,0,7,2,4
2020-06-06 10:01:23.222436,3,0,7,2,4
2020-06-06 10:01:59.320788,3,0,7,2,4
2020-06-06 10:02:35.501872,3,0,7,2,4
2020-06-06 10:03:11.721758,3,0,7,2,4
2020-06-06 10:03:47.855570,3,0,7,2,4
2020-06-06 10:04:23.965079,3,0,7,2,4
2020-06-06 10:05:00.004528,3,0,7,2,4
2020-06-06 10:05:36.084272,3,0,7,2,4
2020-06-06 10:06:12.204641,3,0,6,2,4
2020-06-06 10:06:48.253527,3,0,6,2,4
2020-06-06 10:07:24.324130,3,0,6,2,4
2020-06-06 10:08:00.441539,3,0,6,2,4
2020-06-06 10:08:36.482393,3,0,6,2,4
2020-06-06 10:09:12.494805,3,0,6,2,4
2020-06-06 10:09:48.558026,3,0,6,2,4
2020-06-06 10:10:24.538723,3,0,6,2,4
2020-06-06 10:11:00.434715,3,0,6,2,4
2020-06-06 10:11:36.347305,3,0,6,2,4
2020-06-06 10:12:12.329524,3,0,6,2,4
2020-06-06 10:12:48.327102,3,0,6,2,4
2020-06-06 10:13:24.361087,3,0,6,2,4
2020-06-06 10:14:00.490744,3,0,6,2,4
2020-06-06 10:14:36.583392,3,0,6,2,4
2020-06-06 10:15:12.570104,3,0,6,2,4
2020-06-06 10:15:48.726256,3,0,7,2,4
2020-06-06 10:16:24.869491,3,0,7,2,4
2020-06-06 10:17:01.125631,3,0,7,2,4
2020-06-06 10:17:37.332147,3,0,7,2,4
2020-06-06 10:18:13.314171,3,0,7,2,4
2020-06-06 10:18:49.364815,3,0,7,2,4
2020-06-06 10:19:25.382842,3,0,7,2,4
2020-06-06 10:20:01.322772,3,0,7,2,4
2020-06-06 10:20:37.231292,3,0,7,2,4
2020-06-06 10:21:13.140693,3,0,7,2,3
2020-06-06 10:21:49.105261,3,0,7,2,3
2020-06-06 10:22:25.078999,3,0,7,2,3
2020-06-06 10:23:01.042989,3,0,7,2,2
2020-06-06 10:23:36.938779,3,0,7,2,3
2020-06-06 10:24:12.851820,3,0,7,2,3
2020-06-06 10:24:49.032547,3,0,7,2,3
2020-06-06 10:25:25.244256,3,0,7,2,3
2020-06-06 10:26:01.234765,3,0,7,2,3
2020-06-06 10:26:37.189330,3,0,7,2,3
2020-06-06 10:27:13.140973,3,0,7,2,3
2020-06-06 10:27:49.096141,3,0,7,2,3
2020-06-06 10:28:25.095611,3,0,7,2,3
2020-06-06 10:29:01.073262,3,0,7,2,3
2020-06-06 10:29:37.054392,3,0,7,2,3
2020-06-06 10:30:13.030613,3,0,7,2,3
2020-06-06 10:30:49.055418,3,0,7,2,3
2020-06-06 10:31:25.068636,3,0,7,2,3
2020-06-06 10:32:00.985458,3,0,7,2,3
2020-06-06 10:32:36.938642,3,0,7,2,3
2020-06-06 10:33:12.899250,3,0,7,2,3
2020-06-06 10:33:48.792572,3,0,7,1,3
2020-06-06 10:34:24.661932,3,0,7,1,3
2020-06-06 10:35:00.611564,3,0,7,1,3
2020-06-06 10:35:36.502620,3,0,7,1,3
2020-06-06 10:36:12.408868,3,0,7,1,3
2020-06-06 10:36:48.476441,3,0,7,1,3
2020-06-06 10:37:24.489836,3,0,7,1,3
2020-06-06 10:38:00.410098,3,0,7,1,3
2020-06-06 10:38:36.292393,3,0,7,1,3
2020-06-06 10:39:12.330112,3,0,7,1,3
2020-06-06 10:39:48.460827,3,0,7,1,3
2020-06-06 10:40:24.483285,3,0,7,1,3
2020-06-06 10:41:00.383707,3,0,7,1,3
2020-06-06 10:41:36.222848,3,0,7,1,3
2020-06-06 10:42:12.122208,3,0,7,1,3
2020-06-06 10:42:48.091815,3,0,7,1,3
2020-06-06 10:43:23.982333,3,0,7,1,3
2020-06-06 10:43:59.984075,3,0,7,1,3
2020-06-06 10:44:36.051059,3,0,6,1,1
2020-06-06 10:45:12.046687,3,0,6,1,1
2020-06-06 10:45:48.043857,3,0,6,1,1
2020-06-06 10:46:24.082994,3,0,6,1,1
2020-06-06 10:47:00.114147,3,0,6,1,1
2020-06-06 10:47:35.987850,3,0,6,1,1
2020-06-06 10:48:11.936845,3,0,6,1,0
2020-06-06 10:48:47.953378,3,0,6,1,0
2020-06-06 10:49:24.049978,3,0,6,1,0
2020-06-06 10:50:00.420113,3,0,6,1,1
2020-06-06 10:50:36.710293,3,0,6,1,1
2020-06-06 10:51:12.827513,3,0,6,1,1
2020-06-06 10:51:49.034558,3,0,6,1,1
2020-06-06 10:52:25.281263,3,0,6,1,1
2020-06-06 10:53:01.387439,3,0,6,1,1
2020-06-06 10:53:37.423885,3,0,6,1,1
2020-06-06 10:54:13.491188,3,0,6,1,1
2020-06-06 10:54:49.654865,3,0,6,1,1
2020-06-06 10:55:25.774906,3,0,6,1,1
2020-06-06 10:56:01.795015,3,0,6,1,1
2020-06-06 10:56:37.860374,3,0,6,1,1
2020-06-06 10:57:13.889892,3,0,6,1,2
2020-06-06 10:57:49.898527,3,0,6,1,2
2020-06-06 10:58:25.904444,3,0,6,1,2
2020-06-06 10:59:01.895901,3,0,7,1,2
2020-06-06 10:59:37.789689,3,0,7,1,2
2020-06-06 11:00:13.733858,3,0,7,1,2
2020-06-06 11:00:49.672176,3,0,7,1,2
2020-06-06 11:01:25.659667,3,0,7,1,2
2020-06-06 11:02:01.664169,3,0,7,1,2
2020-06-06 11:02:37.711286,3,0,7,1,2
2020-06-06 11:03:13.759358,3,0,7,1,2
2020-06-06 11:03:49.748001,3,0,7,1,2
2020-06-06 11:04:25.808140,3,0,7,1,2
2020-06-06 11:05:01.919314,3,0,7,1,2
2020-06-06 11:05:38.032908,3,0,7,1,2
2020-06-06 11:06:14.321754,3,0,7,1,2
2020-06-06 11:06:50.495983,3,0,7,1,2
2020-06-06 11:07:26.449368,3,0,7,1,2
2020-06-06 11:08:02.512466,3,0,7,1,2
2020-06-06 11:08:38.644519,3,0,7,1,2
2020-06-06 11:09:14.860939,3,0,7,1,2
2020-06-06 11:09:51.114112,3,0,7,1,2
2020-06-06 11:10:27.237256,3,0,7,1,2
2020-06-06 11:11:03.332955,3,0,7,1,2
2020-06-06 11:11:39.395695,3,0,7,1,2
2020-06-06 11:12:15.396160,3,0,8,1,2
2020-06-06 11:14:24.100214,1,0,8,1,2
2020-06-06 11:15:00.474940,1,0,8,1,2
2020-06-06 11:15:36.873540,1,0,8,1,2
2020-06-06 11:16:13.193115,1,0,8,1,2
2020-06-06 11:16:49.510619,1,0,8,1,2
2020-06-06 11:17:25.734015,1,0,8,1,2
2020-06-06 11:18:01.929768,1,0,8,1,2
2020-06-06 11:18:38.486051,1,0,8,1,2
2020-06-06 11:19:15.042745,1,0,8,1,2
2020-06-06 11:19:51.338811,1,0,8,1,2
2020-06-06 11:20:27.621052,1,0,8,1,2
2020-06-06 11:21:03.866020,1,0,8,1,2
2020-06-06 11:21:40.109709,1,0,8,1,2
2020-06-06 11:22:16.188136,1,0,8,1,2
2020-06-06 11:22:52.272524,1,0,8,1,2
2020-06-06 11:23:28.456891,1,0,8,1,2
2020-06-06 11:24:05.177288,1,0,8,1,2
2020-06-06 11:24:41.887635,1,0,7,1,2
2020-06-06 11:25:18.073180,1,0,7,1,2
2020-06-06 11:25:54.375939,1,0,7,1,2
2020-06-06 11:26:30.641634,1,0,7,1,2
2020-06-06 11:27:06.911528,1,0,7,1,2
2020-06-06 11:27:43.194634,1,0,7,1,2
2020-06-06 11:28:19.306770,1,0,7,1,2
2020-06-06 11:28:55.408994,1,0,7,1,2
2020-06-06 11:29:31.513512,1,0,7,1,2
2020-06-06 11:30:07.695092,1,0,7,1,2
2020-06-06 11:30:43.888098,1,0,7,1,2
2020-06-06 11:31:20.098174,1,0,7,1,2
2020-06-06 11:31:56.535221,1,0,7,1,2
2020-06-06 11:32:32.908549,1,0,7,1,2
2020-06-06 11:33:09.177791,1,0,7,1,2
2020-06-06 11:33:45.560060,1,0,7,1,2
2020-06-06 11:34:22.192964,1,0,7,1,2
2020-06-06 11:34:58.803511,1,0,7,1,2
2020-06-06 11:35:35.117945,1,0,7,1,2
2020-06-06 11:36:11.543916,1,0,7,1,2
2020-06-06 11:36:47.960666,1,0,7,1,2
2020-06-06 11:37:24.242761,1,0,8,1,2
2020-06-06 11:38:00.721357,1,0,8,1,2
2020-06-06 11:38:37.178603,1,0,8,1,2
2020-06-06 11:39:13.409614,1,0,9,1,2
2020-06-06 11:39:49.777271,1,0,9,1,2
2020-06-06 11:40:26.301291,1,0,9,1,2
2020-06-06 11:41:02.812716,1,0,9,1,2
2020-06-06 11:41:39.196993,1,0,9,1,2
2020-06-06 11:42:15.454669,1,0,9,1,2
2020-06-06 11:42:51.819311,1,0,9,1,2
2020-06-06 11:43:28.160838,1,0,9,1,2
2020-06-06 11:44:04.586446,1,0,8,1,2
2020-06-06 11:44:41.036585,1,0,8,1,2
2020-06-06 11:45:17.398634,1,0,8,1,2
2020-06-06 11:45:53.828490,1,0,8,1,2
2020-06-06 11:46:30.085310,1,0,8,1,2
2020-06-06 11:47:06.277650,1,0,8,1,2
2020-06-06 11:47:42.605397,1,0,8,1,2
2020-06-06 11:48:18.993009,1,0,8,1,2
2020-06-06 11:48:55.307155,1,0,8,1,2
2020-06-06 11:49:31.515208,1,0,8,1,2
2020-06-06 11:50:07.908772,1,0,8,1,2
2020-06-06 11:50:44.350873,1,0,8,1,2
2020-06-06 11:51:20.967254,1,0,8,1,2
2020-06-06 11:51:57.659498,1,0,8,1,2
2020-06-06 11:52:34.096664,1,0,8,1,2
2020-06-06 11:53:10.513752,1,0,8,1,2
2020-06-06 11:53:47.048057,1,0,8,1,2
2020-06-06 11:54:23.610506,1,0,8,1,2
2020-06-06 11:55:00.190006,1,0,8,1,2
2020-06-06 11:55:36.697394,1,0,8,1,2
2020-06-06 11:56:13.070467,1,0,8,1,2
2020-06-06 11:56:49.384742,1,0,8,1,2
2020-06-06 11:57:25.719085,1,0,8,1,2
2020-06-06 11:58:02.086997,1,0,8,1,2
2020-06-06 11:58:38.620888,1,0,8,1,2
2020-06-06 11:59:15.406975,1,0,8,1,2
2020-06-06 11:59:52.138891,1,0,8,1,2
2020-06-06 12:00:28.687488,1,0,8,1,2
2020-06-06 12:01:05.362217,1,0,8,1,2
2020-06-06 12:01:42.020969,1,0,8,1,2
2020-06-06 12:02:18.530432,1,0,8,1,2
2020-06-06 12:02:55.161287,1,0,8,1,2
2020-06-06 12:03:31.830758,1,0,8,1,2
2020-06-06 12:04:08.614576,1,0,8,1,2
2020-06-06 12:04:45.336520,1,0,8,1,2
2020-06-06 12:05:21.812790,1,0,8,1,2
2020-06-06 12:05:58.313971,1,0,8,1,2
2020-06-06 12:06:34.841560,1,0,8,1,2
2020-06-06 12:07:11.400005,1,0,8,1,2
2020-06-06 12:07:47.928389,1,0,8,1,2
2020-06-06 12:08:24.519668,1,1,8,1,2
2020-06-06 12:09:01.136840,1,1,8,1,2
2020-06-06 12:09:37.803999,1,1,8,1,2
2020-06-06 12:10:14.227406,1,1,8,1,2
2020-06-06 12:10:50.656766,1,1,8,1,2
2020-06-06 12:11:27.141227,1,1,8,1,2
2020-06-06 12:12:03.758796,1,1,8,1,2
2020-06-06 12:12:40.448409,1,1,8,1,2
2020-06-06 12:13:17.057804,1,1,8,1,2
2020-06-06 12:13:53.609807,1,1,8,1,2
2020-06-06 12:14:30.100725,1,1,8,1,2
2020-06-06 12:15:06.801380,1,1,8,1,2
2020-06-06 12:15:43.756771,1,1,8,1,2
2020-06-06 12:16:20.570236,1,1,8,1,2
2020-06-06 12:16:57.280146,1,1,8,1,2
2020-06-06 12:17:34.030450,1,1,8,1,2
2020-06-06 12:18:11.044706,1,1,8,1,2
2020-06-06 12:18:47.992851,1,1,8,1,2
2020-06-06 12:19:24.579467,1,1,8,1,2
2020-06-06 12:20:01.175745,1,1,8,1,2
2020-06-06 12:20:37.728187,1,0,8,1,2
2020-06-06 12:21:14.178378,1,0,8,1,2
2020-06-06 12:21:51.099591,1,0,8,1,2
2020-06-06 12:22:28.022715,1,0,8,1,2
2020-06-06 12:23:04.664711,1,0,8,1,2
2020-06-06 12:23:41.305804,1,0,7,1,2
2020-06-06 12:24:17.791256,1,0,7,1,2
2020-06-06 12:24:54.302851,1,0,7,1,2
2020-06-06 12:25:31.015519,1,0,7,1,2
2020-06-06 12:26:07.977062,1,0,7,1,2
2020-06-06 12:26:44.824871,1,0,7,1,2
2020-06-06 12:27:21.476791,1,0,7,1,2
2020-06-06 12:27:57.983363,1,0,7,1,2
2020-06-06 12:28:34.487041,1,0,7,1,2
2020-06-06 12:29:11.085086,1,0,7,1,2
2020-06-06 12:29:47.741411,1,0,7,1,2
2020-06-06 12:30:24.457455,1,0,7,1,2
2020-06-06 12:31:01.230606,1,0,7,1,2
2020-06-06 12:31:37.910967,1,0,7,1,2
2020-06-06 12:32:14.546094,1,0,7,1,2
2020-06-06 12:32:51.149089,1,0,7,1,2
2020-06-06 12:33:27.789792,1,0,7,1,2
2020-06-06 12:34:04.766346,1,0,7,1,2
2020-06-06 12:34:41.741465,1,0,7,1,2
2020-06-06 12:35:18.385195,1,0,7,1,2
2020-06-06 12:35:54.962097,1,0,7,1,2
2020-06-06 12:36:31.510455,1,0,7,1,2
2020-06-06 12:37:08.168826,1,0,7,1,2
2020-06-06 12:37:44.829598,1,0,7,1,1
2020-06-06 12:38:21.409641,1,0,7,1,1
2020-06-06 12:38:57.984078,1,0,7,1,1
2020-06-06 12:39:34.680842,1,0,7,1,1
2020-06-06 12:40:11.378091,1,0,7,1,1
2020-06-06 12:40:48.074440,1,0,7,1,1
2020-06-06 12:41:24.721169,1,0,7,1,1
2020-06-06 12:42:01.229602,1,0,7,1,1
2020-06-06 12:42:37.836312,1,0,7,1,1
2020-06-06 12:43:14.513867,1,0,7,1,1
2020-06-06 12:43:51.197741,1,0,7,1,1
2020-06-06 12:44:27.786655,1,0,7,1,1
2020-06-06 12:45:04.911967,1,0,7,1,1
2020-06-06 12:45:42.444570,1,0,7,1,1
2020-06-06 12:46:19.853101,1,0,7,1,1
2020-06-06 12:46:56.909731,1,0,7,1,1
2020-06-06 12:47:33.604553,1,0,7,1,1
2020-06-06 12:48:10.277100,1,0,7,1,1
2020-06-06 12:48:46.825634,1,0,7,1,1
2020-06-06 12:49:23.427960,1,0,7,1,1
2020-06-06 12:50:00.093313,1,0,7,1,1
2020-06-06 12:50:36.740196,1,0,7,1,1
2020-06-06 12:51:13.456279,1,0,7,1,1
2020-06-06 12:51:50.256608,1,0,7,1,1
2020-06-06 12:52:26.945268,1,0,7,1,1
2020-06-06 12:53:03.592379,1,0,7,1,1
2020-06-06 12:53:40.313758,1,0,7,1,1
2020-06-06 12:54:17.050518,1,0,7,1,1
2020-06-06 12:54:53.774780,1,0,7,1,1
2020-06-06 12:55:30.508839,1,0,7,1,1
2020-06-06 12:56:07.426723,1,0,7,1,1
2020-06-06 12:56:46.779465,1,0,7,1,1
2020-06-06 12:57:25.945697,1,0,7,1,1
2020-06-06 12:58:02.663655,1,0,7,1,1
2020-06-06 12:58:39.426927,1,0,7,1,1
2020-06-06 12:59:16.161764,1,0,7,1,1
2020-06-06 12:59:53.021674,1,0,7,1,1
2020-06-06 13:00:29.838389,1,0,7,1,1
2020-06-06 13:01:06.727050,1,0,7,1,1
2020-06-06 13:01:43.628535,1,0,7,1,1
2020-06-06 13:02:20.273266,1,0,7,1,1
2020-06-06 13:02:56.944479,1,0,7,1,1
2020-06-06 13:03:33.638603,1,0,7,1,1
2020-06-06 13:04:10.578438,1,0,7,1,1
2020-06-06 13:04:47.558053,1,0,7,1,1
2020-06-06 13:05:24.291070,1,0,7,1,1
2020-06-06 13:06:00.983801,1,0,7,1,1
2020-06-06 13:06:37.843971,1,0,7,1,1
2020-06-06 13:07:14.744633,1,0,7,1,1
2020-06-06 13:07:51.396998,1,0,7,1,1
2020-06-06 13:08:27.986679,1,0,7,1,1
2020-06-06 13:09:04.669347,1,0,7,1,1
2020-06-06 13:09:41.460790,1,0,7,1,1
2020-06-06 13:10:18.168059,1,0,7,1,1
2020-06-06 13:10:54.878918,1,0,7,1,1
2020-06-06 13:11:31.586789,1,0,8,1,1
2020-06-06 13:12:08.218645,1,0,8,1,1
2020-06-06 13:12:44.829293,1,0,8,1,1
2020-06-06 13:13:21.558695,1,0,8,1,1
2020-06-06 13:13:58.450011,1,0,8,1,1
2020-06-06 13:14:35.199581,1,0,8,1,1
2020-06-06 13:15:11.753284,1,0,8,1,1
2020-06-06 13:15:48.288701,1,0,8,1,1
2020-06-06 13:16:24.850173,1,0,8,1,1
2020-06-06 13:17:08.805129,1,0,8,1,1
2020-06-06 13:17:52.731079,1,0,8,1,1
2020-06-06 13:18:29.272483,1,0,8,1,1
2020-06-06 13:19:05.795044,1,0,8,1,1
2020-06-06 13:19:42.359846,1,0,8,1,1
2020-06-06 13:20:18.912549,1,0,8,1,1
2020-06-06 13:20:55.389501,1,0,8,1,1
2020-06-06 13:21:31.992804,1,0,8,1,1
2020-06-06 13:22:09.053538,1,0,8,1,1
2020-06-06 13:22:46.070164,1,0,8,1,1
2020-06-06 13:23:22.818676,1,0,8,1,1
2020-06-06 13:23:59.574134,1,0,8,1,1
2020-06-06 13:24:36.273810,1,0,8,1,1
2020-06-06 13:25:12.974857,1,0,8,1,1
2020-06-06 13:25:49.569385,1,0,8,1,1
2020-06-06 13:26:26.161994,1,0,8,1,1
2020-06-06 13:27:02.942574,1,0,8,1,1
2020-06-06 13:27:39.742660,1,0,8,1,1
2020-06-06 13:28:16.412612,1,0,8,1,1
2020-06-06 13:28:53.086920,1,0,8,1,1
2020-06-06 13:29:29.878903,1,0,8,1,1
2020-06-06 13:30:06.641676,1,0,8,1,1
2020-06-06 13:30:43.402308,1,0,8,1,1
2020-06-06 13:31:21.253350,1,0,8,1,1
2020-06-06 13:31:59.110913,1,0,8,1,1
2020-06-06 13:32:35.963375,1,0,8,1,1
2020-06-06 13:33:12.763737,1,0,8,1,1
2020-06-06 13:33:49.608576,1,0,8,1,1
2020-06-06 13:34:26.565052,1,0,8,1,1
2020-06-06 13:35:03.632063,1,0,8,1,1
2020-06-06 13:35:40.654546,1,0,8,1,1
2020-06-06 13:36:17.587032,1,0,8,1,1
2020-06-06 13:36:54.448828,1,0,8,1,1
2020-06-06 13:37:31.195181,1,0,8,1,1
2020-06-06 13:38:07.981437,1,0,8,1,1
2020-06-06 13:38:44.841821,1,0,8,1,1
2020-06-06 13:39:21.856668,1,0,8,1,1
2020-06-06 13:39:58.982417,1,0,8,1,1
2020-06-06 13:40:35.917446,1,0,8,1,1
2020-06-06 13:41:12.873485,1,0,8,1,1
2020-06-06 13:41:49.961889,1,0,8,1,1
2020-06-06 13:42:26.931791,1,0,8,1,1
2020-06-06 13:43:03.763124,1,0,8,1,1
2020-06-06 13:43:40.582055,1,0,8,1,1
2020-06-06 13:44:17.453941,1,0,8,1,1
2020-06-06 13:44:54.257426,1,0,8,1,1
2020-06-06 13:45:31.026255,1,0,8,1,1
2020-06-06 13:46:07.857979,1,0,8,1,1
2020-06-06 13:46:44.696604,1,0,7,1,1
2020-06-06 13:47:21.591029,1,0,7,1,1
2020-06-06 13:47:58.524428,1,0,7,1,1
2020-06-06 13:48:35.687705,1,0,7,1,1
2020-06-06 13:49:12.803114,1,0,7,1,1
2020-06-06 13:49:49.623010,1,0,7,1,1
2020-06-06 13:50:26.497036,1,0,7,1,1
2020-06-06 13:51:03.455082,1,0,7,1,1
2020-06-06 13:51:40.408770,1,0,7,1,1
2020-06-06 13:52:17.252040,1,0,7,1,1
2020-06-06 13:52:54.071525,1,0,7,1,1
2020-06-06 13:53:30.873193,1,0,7,1,1
2020-06-06 13:54:07.713142,1,0,7,1,1
2020-06-06 13:54:44.520659,1,0,7,1,1
2020-06-06 13:55:21.194787,1,0,7,1,1
2020-06-06 13:55:58.138201,1,0,7,1,1
2020-06-06 13:56:35.024846,1,0,7,1,1
2020-06-06 13:57:11.632945,1,0,7,1,1
2020-06-06 13:57:48.196040,1,0,7,1,1
2020-06-06 13:58:24.757436,1,0,7,1,1
2020-06-06 13:59:01.349297,1,0,7,1,1
2020-06-06 13:59:38.005508,1,0,7,1,1
2020-06-06 14:00:14.598777,1,0,7,1,1
2020-06-06 14:00:51.268277,1,0,7,1,1
2020-06-06 14:01:27.962807,1,0,7,1,1
2020-06-06 14:02:04.697605,1,0,7,1,1
2020-06-06 14:02:41.438392,1,0,7,1,1
2020-06-06 14:03:18.025533,1,0,7,1,1
2020-06-06 14:03:54.653673,1,0,7,1,1
2020-06-06 14:04:31.318814,1,0,7,1,1
2020-06-06 14:05:08.196569,1,0,7,1,1
2020-06-06 14:05:45.029150,1,0,7,1,1
2020-06-06 14:06:21.634367,1,0,7,1,1
2020-06-06 14:06:58.537392,1,0,7,1,1
2020-06-06 14:07:35.505127,1,0,7,1,1
2020-06-06 14:08:12.215856,1,0,7,1,1
2020-06-06 14:08:48.986301,1,0,7,1,1
2020-06-06 14:09:26.309450,1,0,7,1,1
2020-06-06 14:10:03.673231,1,0,7,1,1
2020-06-06 14:10:40.544675,1,0,7,1,1
2020-06-06 14:11:17.576384,1,0,7,1,1
2020-06-06 14:11:54.600357,1,0,7,1,1
2020-06-06 14:12:31.425229,1,0,7,1,1
2020-06-06 14:13:08.289956,1,0,7,1,1
2020-06-06 14:13:45.593022,1,0,7,1,1
2020-06-06 14:14:22.875130,1,0,7,1,1
2020-06-06 14:14:59.641553,1,0,7,1,1
2020-06-06 14:15:36.398196,1,0,7,1,1
2020-06-06 14:16:13.295877,1,0,7,1,1
2020-06-06 14:16:50.286885,1,0,7,1,1
2020-06-06 14:17:27.274426,1,0,7,1,1
2020-06-06 14:18:04.326756,1,0,7,1,1
2020-06-06 14:18:41.354747,1,0,7,1,1
2020-06-06 14:19:18.232727,1,0,7,1,1
2020-06-06 14:19:55.020493,1,0,7,1,1
2020-06-06 14:20:31.776833,1,0,7,1,1
2020-06-06 14:21:08.548820,1,0,7,1,1
2020-06-06 14:21:45.387133,1,0,7,1,1
2020-06-06 14:22:22.223247,1,0,7,1,1
2020-06-06 14:22:59.270110,1,0,7,1,1
2020-06-06 14:23:36.275458,1,0,7,1,1
2020-06-06 14:24:13.052099,1,0,7,1,1
