# (c) Martin Lellep 2021; This sample data file belongs to my project "Cycling in Marburg" (http://lellep.xyz/blog/cycling-in-marburg-1-intro.html)
2020-06-06 14:24:49.783397,1,0,7,1,1
2020-06-06 14:25:26.450371,1,0,7,1,1
2020-06-06 14:26:03.262461,1,0,7,1,1
2020-06-06 14:26:40.051756,1,0,7,1,1
2020-06-06 14:27:16.777708,1,0,7,1,1
2020-06-06 14:27:53.468750,1,0,7,1,1
2020-06-06 14:28:30.342826,1,0,7,1,1
2020-06-06 14:29:07.574102,1,0,7,1,1
2020-06-06 14:29:44.618601,1,0,7,1,1
2020-06-06 14:30:21.338035,1,0,7,1,1
2020-06-06 14:30:58.022658,1,0,7,1,1
2020-06-06 14:31:34.721088,1,0,7,1,1
2020-06-06 14:32:11.380837,1,0,7,1,1
2020-06-06 14:32:48.053669,1,0,7,1,1
2020-06-06 14:33:24.755389,1,0,7,1,1
2020-06-06 14:34:01.514515,1,0,7,1,1
2020-06-06 14:34:38.221051,1,0,7,1,1
2020-06-06 14:35:15.005121,1,0,7,1,1
2020-06-06 14:35:51.726239,1,0,7,1,1
2020-06-06 14:36:28.355945,1,0,7,1,1
2020-06-06 14:37:05.253711,1,0,7,1,1
2020-06-06 14:37:42.139384,1,0,7,1,1
2020-06-06 14:38:19.182770,1,0,7,1,1
2020-06-06 14:38:56.189742,1,0,7,1,0
2020-06-06 14:39:32.892965,1,0,7,1,0
2020-06-06 14:40:10.152776,1,0,7,1,0
2020-06-06 14:40:47.393690,1,0,7,1,0
2020-06-06 14:41:24.114677,1,0,7,1,0
2020-06-06 14:42:01.153756,1,0,7,1,0
2020-06-06 14:42:38.007308,1,0,7,1,0
2020-06-06 14:43:14.421155,1,0,7,1,0
2020-06-06 14:43:50.983762,1,0,7,1,0
2020-06-06 14:44:27.565772,1,0,7,1,0
2020-06-06 14:45:05.203959,1,0,7,1,0
2020-06-06 14:45:42.809868,1,0,7,1,0
2020-06-06 14:46:19.277366,1,0,7,1,0
2020-06-06 14:46:55.735670,1,0,7,1,0
2020-06-06 14:47:32.238563,1,0,7,1,0
2020-06-06 14:48:09.154282,1,0,7,1,0
2020-06-06 14:48:46.324103,1,0,7,1,0
2020-06-06 14:49:23.100535,1,0,7,1,0
2020-06-06 14:49:59.699680,1,0,7,1,0
2020-06-06 14:50:36.499958,1,0,7,1,0
2020-06-06 14:51:13.200116,1,0,7,1,0
2020-06-06 14:51:49.827392,1,0,7,1,0
2020-06-06 14:52:26.498049,1,0,7,1,0
2020-06-06 14:53:03.401739,1,0,7,1,0
2020-06-06 14:53:40.287627,1,0,7,1,0
2020-06-06 14:54:16.949349,1,0,7,1,0
2020-06-06 14:54:53.594598,1,0,7,1,0
2020-06-06 14:55:30.468427,1,0,7,1,0
2020-06-06 14:56:07.330348,1,0,7,1,0
2020-06-06 14:56:43.860962,1,0,7,1,0
2020-06-06 14:57:20.385959,1,0,7,1,0
2020-06-06 14:57:56.963002,1,0,7,1,0
2020-06-06 14:58:33.482963,2,0,7,1,0
2020-06-06 14:59:10.091939,2,0,8,1,0
2020-06-06 14:59:46.850301,2,0,8,1,0
2020-06-06 15:00:23.726124,2,0,8,1,0
2020-06-06 15:01:00.530155,2,0,8,1,0
2020-06-06 15:01:37.480551,2,0,8,1,0
2020-06-06 15:02:14.502211,2,0,8,1,0
2020-06-06 15:02:51.214492,2,0,8,1,0
2020-06-06 15:03:27.839537,2,0,8,1,0
2020-06-06 15:04:04.620711,2,0,8,1,0
2020-06-06 15:04:41.429554,2,0,9,1,0
2020-06-06 15:05:17.910750,2,0,9,1,0
2020-06-06 15:05:54.323870,2,0,9,1,0
2020-06-06 15:06:30.829313,2,0,9,1,0
2020-06-06 15:07:07.439073,2,0,9,1,0
2020-06-06 15:07:44.055158,2,0,9,1,0
2020-06-06 15:08:20.650536,2,0,9,1,0
2020-06-06 15:08:57.297732,2,0,9,1,0
2020-06-06 15:09:33.882205,2,0,9,1,0
2020-06-06 15:10:10.606400,2,0,9,1,0
2020-06-06 15:10:47.495233,2,0,9,1,0
2020-06-06 15:11:24.211115,2,0,9,1,0
2020-06-06 15:12:00.874070,2,0,9,1,0
2020-06-06 15:12:37.656626,2,0,9,1,0
2020-06-06 15:13:14.356479,2,1,9,1,0
2020-06-06 15:13:50.941516,2,1,9,1,0
2020-06-06 15:14:27.503077,2,1,9,1,0
2020-06-06 15:15:04.293314,2,1,9,1,0
2020-06-06 15:15:41.211604,2,1,9,1,0
2020-06-06 15:16:18.069137,2,1,9,1,0
2020-06-06 15:16:54.875308,2,1,9,1,0
2020-06-06 15:17:32.055510,2,1,9,1,0
2020-06-06 15:18:09.352796,2,1,8,1,0
2020-06-06 15:18:46.072274,2,1,8,1,0
2020-06-06 15:19:22.696343,2,1,8,1,0
2020-06-06 15:19:59.327813,2,1,8,1,0
2020-06-06 15:20:35.875499,2,1,8,1,0
2020-06-06 15:21:12.452179,2,1,8,1,0
2020-06-06 15:21:49.079163,2,1,8,1,0
2020-06-06 15:22:25.787694,2,1,8,1,0
2020-06-06 15:23:02.505948,2,1,8,1,0
2020-06-06 15:23:39.060364,2,1,8,1,0
2020-06-06 15:24:15.573899,2,1,8,1,0
2020-06-06 15:24:52.099139,2,1,8,1,0
2020-06-06 15:25:28.786072,2,1,8,1,0
2020-06-06 15:26:05.662080,2,1,8,1,0
2020-06-06 15:26:42.390484,2,1,8,1,0
2020-06-06 15:27:19.009286,2,1,8,1,0
2020-06-06 15:27:55.680704,2,1,8,1,0
2020-06-06 15:28:32.268506,2,1,8,1,0
2020-06-06 15:29:08.824645,2,2,8,1,0
2020-06-06 15:29:45.370836,2,2,8,1,0
2020-06-06 15:30:22.022523,2,2,8,1,0
2020-06-06 15:30:58.812313,2,2,8,1,0
2020-06-06 15:31:35.594988,2,2,8,1,0
2020-06-06 15:32:12.372326,2,2,8,1,0
2020-06-06 15:32:49.193566,2,2,8,1,0
2020-06-06 15:33:26.041236,2,2,8,1,0
2020-06-06 15:34:03.034519,2,2,8,1,0
2020-06-06 15:34:39.904070,2,2,8,1,0
2020-06-06 15:35:16.696300,2,2,8,1,0
2020-06-06 15:35:53.552760,2,2,8,1,0
2020-06-06 15:36:30.343067,2,2,8,1,0
2020-06-06 15:37:07.245788,2,2,8,1,0
2020-06-06 15:37:44.153541,2,2,8,1,0
2020-06-06 15:38:20.981351,2,2,8,1,0
2020-06-06 15:38:57.748540,2,2,8,1,0
2020-06-06 15:39:34.516042,2,3,8,1,0
2020-06-06 15:40:11.277665,2,3,8,1,0
2020-06-06 15:40:48.002263,2,3,8,1,0
2020-06-06 15:41:24.784896,2,3,8,1,0
2020-06-06 15:42:01.542307,2,3,9,1,0
2020-06-06 15:42:38.245231,2,3,9,1,0
2020-06-06 15:43:14.982624,2,3,9,1,0
2020-06-06 15:43:51.675497,2,3,9,1,0
2020-06-06 15:44:28.343775,2,3,9,1,0
2020-06-06 15:45:05.125229,2,3,9,1,0
2020-06-06 15:45:41.995166,2,3,9,1,0
2020-06-06 15:46:18.862823,2,3,9,1,0
2020-06-06 15:46:55.565535,2,3,9,1,0
2020-06-06 15:47:32.228992,2,3,9,1,0
2020-06-06 15:48:09.202567,2,3,9,1,0
2020-06-06 15:48:46.110321,2,3,11,1,0
2020-06-06 15:49:22.883500,2,3,11,1,0
2020-06-06 15:49:59.607125,2,3,11,1,0
2020-06-06 15:50:36.189080,2,3,11,1,0
2020-06-06 15:51:13.113533,2,3,11,1,0
2020-06-06 15:51:50.201155,2,3,11,1,0
2020-06-06 15:52:27.072867,2,3,11,1,0
2020-06-06 15:53:03.724515,2,3,11,1,0
2020-06-06 15:53:40.414596,2,3,11,1,0
2020-06-06 15:54:17.146897,2,3,11,1,0
2020-06-06 15:54:53.964518,2,2,11,1,0
2020-06-06 15:55:30.646322,2,2,11,1,0
2020-06-06 15:56:07.403296,2,1,11,1,0
2020-06-06 15:56:44.260772,2,0,11,1,0
2020-06-06 15:57:20.990597,2,0,11,1,0
2020-06-06 15:57:57.879928,2,0,11,1,0
2020-06-06 15:58:34.659615,2,0,11,1,0
2020-06-06 15:59:11.352168,2,0,11,1,0
2020-06-06 15:59:48.225487,2,0,11,1,0
2020-06-06 16:00:25.025531,2,0,11,1,0
2020-06-06 16:01:01.778335,2,0,11,1,0
2020-06-06 16:01:38.501326,2,0,11,1,0
2020-06-06 16:02:15.162975,2,0,11,1,0
2020-06-06 16:02:51.905408,2,0,11,1,0
2020-06-06 16:03:28.747342,2,0,11,1,0
2020-06-06 16:04:05.940561,2,0,12,1,0
2020-06-06 16:04:43.034009,2,0,12,1,0
2020-06-06 16:05:19.956618,2,0,11,1,0
2020-06-06 16:05:56.969897,2,0,11,1,0
2020-06-06 16:06:33.845494,2,0,11,1,0
2020-06-06 16:07:10.832556,2,0,11,1,0
2020-06-06 16:07:47.874220,2,0,11,1,0
2020-06-06 16:08:24.753179,2,0,11,1,0
2020-06-06 16:09:01.498780,2,0,11,1,0
2020-06-06 16:09:38.248515,2,0,11,1,0
2020-06-06 16:10:14.929656,2,0,11,1,0
2020-06-06 16:10:51.540677,2,0,11,1,0
2020-06-06 16:11:28.190856,2,0,11,1,0
2020-06-06 16:12:05.226429,2,0,10,1,0
2020-06-06 16:12:42.170347,2,0,10,1,0
2020-06-06 16:13:18.786649,2,0,9,1,0
2020-06-06 16:13:55.473231,2,0,9,1,0
2020-06-06 16:14:32.150519,2,0,9,1,0
2020-06-06 16:15:08.893850,2,0,9,1,0
2020-06-06 16:15:45.662828,2,0,10,1,0
2020-06-06 16:16:22.487393,2,0,10,1,0
2020-06-06 16:16:59.375317,2,1,10,1,0
2020-06-06 16:17:36.206662,2,1,10,1,0
2020-06-06 16:18:13.450341,2,1,10,1,0
2020-06-06 16:18:50.770577,2,1,10,1,0
2020-06-06 16:19:27.531677,2,0,10,1,0
2020-06-06 16:20:04.362912,2,0,10,1,0
2020-06-06 16:20:41.303003,2,0,10,1,0
2020-06-06 16:21:18.100725,2,0,10,1,0
2020-06-06 16:21:54.830047,2,0,10,1,0
2020-06-06 16:22:31.511320,2,0,9,1,0
2020-06-06 16:23:08.260084,2,0,9,1,0
2020-06-06 16:23:45.030981,2,0,9,1,0
2020-06-06 16:24:21.810781,2,0,9,1,0
2020-06-06 16:26:32.500388,2,0,9,1,0
2020-06-06 16:27:09.419055,2,0,9,1,0
2020-06-06 16:27:46.316051,2,0,9,1,0
2020-06-06 16:28:28.099298,2,0,9,1,0
2020-06-06 16:29:09.761114,2,0,9,1,0
2020-06-06 16:29:46.532746,2,0,9,1,0
2020-06-06 16:30:23.450181,2,0,9,1,0
2020-06-06 16:31:00.558385,2,0,10,1,0
2020-06-06 16:31:37.600615,2,0,10,1,0
2020-06-06 16:32:14.367378,2,0,9,1,0
2020-06-06 16:32:51.078880,2,0,9,1,0
2020-06-06 16:33:27.856481,2,0,9,1,0
2020-06-06 16:34:04.743652,2,0,9,1,0
2020-06-06 16:34:41.540691,2,0,9,1,0
2020-06-06 16:35:18.392965,2,0,9,1,0
2020-06-06 16:35:55.323092,2,0,9,1,0
2020-06-06 16:36:32.094580,2,0,9,1,0
2020-06-06 16:37:09.008070,2,0,9,1,0
2020-06-06 16:37:45.927940,2,0,9,1,0
2020-06-06 16:38:22.624840,2,0,9,1,0
2020-06-06 16:38:59.219707,2,0,9,1,0
2020-06-06 16:39:35.753889,2,0,9,1,0
2020-06-06 16:40:12.217451,2,0,9,1,0
2020-06-06 16:40:48.772053,2,0,9,1,0
2020-06-06 16:41:25.499901,2,0,9,1,0
2020-06-06 16:42:02.123885,2,0,9,1,0
2020-06-06 16:42:38.690433,2,0,9,1,0
2020-06-06 16:43:15.192883,2,0,9,1,0
2020-06-06 16:43:51.582541,2,0,9,1,0
2020-06-06 16:44:28.024899,2,0,9,1,0
2020-06-06 16:45:04.487780,2,0,9,1,0
2020-06-06 16:45:41.131882,2,0,9,1,0
2020-06-06 16:46:17.929962,2,0,9,1,0
2020-06-06 16:46:54.540630,2,0,9,1,0
2020-06-06 16:47:30.998851,2,0,10,1,0
2020-06-06 16:48:07.528202,2,0,10,1,0
2020-06-06 16:48:43.926841,2,0,10,1,0
2020-06-06 16:49:20.467107,2,0,10,1,0
2020-06-06 16:49:57.213137,2,0,10,1,0
2020-06-06 16:50:33.758162,2,0,10,1,0
2020-06-06 16:51:10.227477,2,0,10,1,0
2020-06-06 16:51:46.576985,2,0,10,1,0
2020-06-06 16:52:22.975963,2,0,10,1,0
2020-06-06 16:52:59.561281,2,0,10,1,0
2020-06-06 16:53:36.213800,2,0,10,1,0
2020-06-06 16:54:15.326175,2,0,10,1,0
2020-06-06 16:54:54.294478,2,0,10,1,0
2020-06-06 16:55:30.797325,2,0,10,1,0
2020-06-06 16:56:07.690419,2,0,10,1,0
2020-06-06 16:56:44.545324,2,1,10,1,0
2020-06-06 16:57:21.007585,2,1,10,1,0
2020-06-06 16:57:57.366103,2,1,10,1,0
2020-06-06 16:58:33.681701,2,1,9,1,0
2020-06-06 16:59:10.059114,2,1,9,1,0
2020-06-06 16:59:46.407470,2,1,9,1,0
2020-06-06 17:00:22.681962,2,1,10,1,0
2020-06-06 17:00:58.939945,2,1,10,1,0
2020-06-06 17:01:35.293088,2,1,10,1,0
2020-06-06 17:02:11.773639,2,1,10,1,0
2020-06-06 17:02:48.146270,2,1,10,1,0
2020-06-06 17:03:24.585238,2,1,10,1,0
2020-06-06 17:04:01.107852,2,1,10,1,0
2020-06-06 17:04:37.469485,2,1,10,1,0
2020-06-06 17:05:13.725386,2,1,10,1,0
2020-06-06 17:05:50.091534,2,1,9,1,0
2020-06-06 17:06:26.452843,2,1,8,1,0
2020-06-06 17:07:02.703183,2,1,8,1,0
2020-06-06 17:07:38.933057,2,1,8,1,0
2020-06-06 17:08:15.188888,2,1,8,1,0
2020-06-06 17:08:51.965564,2,1,8,1,0
2020-06-06 17:09:28.689128,2,1,8,1,0
2020-06-06 17:10:05.037182,2,1,8,1,0
2020-06-06 17:10:41.433601,2,1,8,1,0
2020-06-06 17:11:17.776388,2,1,8,1,0
2020-06-06 17:11:54.398521,2,1,8,1,0
2020-06-06 17:12:30.890646,2,1,8,1,0
2020-06-06 17:13:07.195306,2,1,8,1,0
2020-06-06 17:13:43.618271,2,1,7,1,0
2020-06-06 17:14:20.014164,2,1,7,1,0
2020-06-06 17:14:56.337592,2,1,7,1,0
2020-06-06 17:15:32.573043,2,1,7,1,0
2020-06-06 17:16:08.919305,2,1,7,1,0
2020-06-06 17:16:45.257117,2,1,7,1,0
2020-06-06 17:17:21.501454,2,1,7,1,0
2020-06-06 17:17:57.799631,2,2,7,1,0
2020-06-06 17:18:34.077839,2,2,7,1,0
2020-06-06 17:19:10.384726,2,3,7,1,0
2020-06-06 17:19:46.671439,2,3,7,1,0
2020-06-06 17:20:23.003006,2,3,7,1,0
2020-06-06 17:20:59.312592,2,3,7,1,0
2020-06-06 17:21:35.518432,2,3,7,1,0
2020-06-06 17:22:11.824267,2,3,7,1,0
2020-06-06 17:22:48.109717,2,3,7,1,0
2020-06-06 17:23:24.243594,2,3,7,1,0
2020-06-06 17:24:00.624519,2,3,7,1,0
2020-06-06 17:24:36.988569,2,3,7,1,0
2020-06-06 17:25:18.089689,2,3,7,1,0
2020-06-06 17:25:59.441031,2,3,7,1,0
2020-06-06 17:26:35.818114,2,3,7,1,0
2020-06-06 17:27:11.986125,2,3,7,1,0
2020-06-06 17:27:48.440040,2,3,7,1,0
2020-06-06 17:28:24.857922,2,3,7,1,0
2020-06-06 17:29:00.998348,2,3,7,1,0
2020-06-06 17:29:37.354026,2,3,7,1,0
2020-06-06 17:30:13.728265,2,3,7,1,0
2020-06-06 17:30:49.933795,2,3,7,1,0
2020-06-06 17:31:26.092565,2,3,7,1,0
2020-06-06 17:32:02.199331,2,3,7,1,0
2020-06-06 17:32:38.271421,2,3,7,1,0
2020-06-06 17:33:14.264539,2,3,7,1,0
2020-06-06 17:33:50.250416,2,3,7,1,0
2020-06-06 17:34:26.192831,2,3,7,1,0
2020-06-06 17:35:02.184813,2,3,7,1,0
2020-06-06 17:35:38.336175,2,3,7,1,0
2020-06-06 17:36:14.472842,2,3,7,1,0
2020-06-06 17:36:50.671447,2,3,7,1,0
2020-06-06 17:37:26.928226,2,3,7,2,0
2020-06-06 17:38:03.076014,2,3,7,2,0
2020-06-06 17:38:39.100958,2,3,8,2,0
2020-06-06 17:39:15.162599,2,3,8,2,0
2020-06-06 17:39:51.397615,2,3,8,2,0
2020-06-06 17:40:27.571673,2,3,8,2,0
2020-06-06 17:41:03.640947,2,3,8,2,0
2020-06-06 17:41:39.800679,2,3,8,2,0
2020-06-06 17:42:15.908378,2,3,8,2,0
2020-06-06 17:42:51.950776,2,3,8,2,0
2020-06-06 17:43:27.983730,2,3,9,2,0
2020-06-06 17:44:04.022517,2,3,9,2,0
2020-06-06 17:44:40.030273,2,3,9,2,0
2020-06-06 17:45:16.126242,2,3,9,2,0
2020-06-06 17:45:52.270455,2,3,9,2,0
2020-06-06 17:46:28.317088,2,3,9,1,0
2020-06-06 17:47:04.719347,2,3,9,1,0
2020-06-06 17:47:41.644331,2,3,9,1,0
2020-06-06 17:48:18.341393,2,3,9,1,0
2020-06-06 17:48:54.648447,2,3,9,1,0
2020-06-06 17:49:31.812996,2,4,9,1,0
2020-06-06 17:50:08.807956,2,4,9,1,0
2020-06-06 17:50:44.821586,2,4,9,1,0
2020-06-06 17:51:20.805429,2,3,9,1,0
2020-06-06 17:51:56.723026,2,3,9,1,0
2020-06-06 17:52:32.562033,2,3,9,1,0
2020-06-06 17:53:08.514508,2,3,9,1,0
2020-06-06 17:53:44.649156,2,3,9,1,0
2020-06-06 17:54:21.001263,2,3,9,1,0
2020-06-06 17:54:57.279073,2,3,9,1,0
2020-06-06 17:55:33.383929,2,3,9,1,0
2020-06-06 17:56:09.531211,1,3,9,1,0
2020-06-06 17:56:45.773523,1,3,9,1,0
2020-06-06 17:57:21.967120,1,3,9,1,0
2020-06-06 17:57:57.899106,1,3,9,1,0
2020-06-06 17:58:33.683238,1,3,9,1,0
2020-06-06 17:59:09.544288,1,3,9,1,0
2020-06-06 17:59:45.450609,1,3,9,1,0
2020-06-06 18:00:21.311595,1,2,9,1,0
2020-06-06 18:00:57.219329,1,3,9,1,0
2020-06-06 18:01:33.048100,1,3,9,1,0
2020-06-06 18:02:09.143233,1,2,9,1,0
2020-06-06 18:02:45.287214,1,2,9,1,0
2020-06-06 18:03:21.144534,1,3,9,1,0
2020-06-06 18:03:56.927819,1,4,9,1,0
2020-06-06 18:04:32.634089,1,4,10,1,0
2020-06-06 18:05:08.340105,1,4,10,1,0
2020-06-06 18:05:44.351237,1,2,10,1,0
2020-06-06 18:06:20.550299,1,2,10,1,0
2020-06-06 18:06:56.517107,1,2,10,1,0
2020-06-06 18:07:32.372510,1,2,10,1,0
2020-06-06 18:08:08.346489,1,2,10,1,0
2020-06-06 18:08:44.162050,1,2,10,1,0
2020-06-06 18:09:19.968032,1,2,10,1,0
2020-06-06 18:09:55.804253,1,2,10,1,0
2020-06-06 18:10:31.577685,1,2,10,1,0
2020-06-06 18:11:07.755183,1,2,10,1,0
2020-06-06 18:11:44.006763,1,2,12,1,0
2020-06-06 18:12:19.944270,1,2,12,1,0
2020-06-06 18:12:55.932264,1,2,12,1,0
2020-06-06 18:13:32.032195,1,2,12,1,0
2020-06-06 18:14:08.066460,1,2,12,1,0
2020-06-06 18:14:43.935153,1,2,12,1,0
2020-06-06 18:15:19.952570,1,2,13,1,0
2020-06-06 18:15:56.062106,1,2,14,1,0
2020-06-06 18:16:32.071719,1,2,14,1,0
2020-06-06 18:17:16.934750,1,2,14,2,0
2020-06-06 18:18:01.888318,1,2,14,2,0
2020-06-06 18:18:37.900129,1,2,14,2,0
2020-06-06 18:19:13.841700,1,2,14,2,0
2020-06-06 18:19:50.305454,1,2,14,2,0
2020-06-06 18:20:26.832511,1,3,14,2,0
2020-06-06 18:21:02.891835,1,3,14,2,0
2020-06-06 18:21:38.798789,1,3,14,2,0
2020-06-06 18:22:14.748332,1,3,14,0,0
2020-06-06 18:22:50.732621,1,3,14,0,0
2020-06-06 18:23:26.608171,1,3,14,0,0
2020-06-06 18:24:02.729043,1,3,14,0,0
2020-06-06 18:24:38.933826,1,2,14,0,0
2020-06-06 18:25:14.944564,1,2,14,0,0
2020-06-06 18:25:50.955678,1,2,14,0,0
2020-06-06 18:26:26.870804,1,2,14,0,0
2020-06-06 18:27:02.944480,1,2,14,0,0
2020-06-06 18:27:39.126918,1,2,14,0,0
2020-06-06 18:28:15.065140,1,2,14,0,0
2020-06-06 18:28:50.904323,1,2,14,0,0
2020-06-06 18:29:26.862979,1,2,14,0,0
2020-06-06 18:30:02.878120,1,2,14,0,0
2020-06-06 18:30:39.036045,1,2,14,0,0
2020-06-06 18:31:15.097342,1,1,14,0,0
2020-06-06 18:31:50.959047,1,1,14,0,0
2020-06-06 18:32:26.839154,1,1,15,0,0
2020-06-06 18:33:02.941019,1,1,15,0,0
2020-06-06 18:33:39.007093,1,0,15,0,0
2020-06-06 18:34:14.928799,1,0,15,0,0
2020-06-06 18:34:50.886614,1,0,15,0,0
2020-06-06 18:35:26.813916,1,0,15,0,0
2020-06-06 18:36:02.726022,1,0,15,0,0
2020-06-06 18:36:38.567249,1,0,15,0,0
2020-06-06 18:37:14.432280,1,0,15,0,0
2020-06-06 18:37:50.386202,1,0,15,0,0
2020-06-06 18:38:26.537715,1,0,15,0,0
2020-06-06 18:39:02.711751,1,0,15,0,0
2020-06-06 18:39:38.726844,1,0,15,0,0
2020-06-06 18:40:14.896011,1,0,15,1,0
2020-06-06 18:40:51.028989,1,0,15,1,0
2020-06-06 18:41:26.928365,1,0,15,1,0
2020-06-06 18:42:02.853635,1,0,15,1,0
2020-06-06 18:42:38.862842,1,0,14,1,0
2020-06-06 18:43:14.847016,1,0,14,1,0
2020-06-06 18:43:50.818462,1,0,14,1,1
2020-06-06 18:44:26.804084,1,0,14,1,1
2020-06-06 18:45:02.953918,1,0,14,1,2
2020-06-06 18:45:39.109912,1,0,14,1,2
2020-06-06 18:46:14.971791,1,0,14,1,2
2020-06-06 18:46:50.871848,1,0,14,1,2
2020-06-06 18:47:26.867475,1,0,14,1,2
2020-06-06 18:48:03.026399,1,0,14,1,2
2020-06-06 18:48:38.978489,1,0,13,1,2
2020-06-06 18:49:15.072002,1,0,12,1,2
2020-06-06 18:49:51.193735,1,0,12,1,2
2020-06-06 18:50:26.832699,1,0,12,1,2
2020-06-06 18:51:03.151450,1,1,12,1,2
2020-06-06 18:51:39.515065,1,2,12,1,2
2020-06-06 18:52:15.162925,1,2,12,1,2
2020-06-06 18:52:50.841810,1,2,12,1,2
2020-06-06 18:53:26.574977,1,2,12,1,2
2020-06-06 18:54:02.333540,1,2,12,1,2
2020-06-06 18:54:38.123393,2,2,12,1,2
2020-06-06 18:55:13.944511,2,2,12,1,2
2020-06-06 18:55:49.731203,2,2,12,1,2
2020-06-06 18:56:25.569134,2,2,12,1,2
2020-06-06 18:57:01.392141,2,2,12,1,2
2020-06-06 18:57:37.018894,2,2,12,1,2
2020-06-06 18:58:12.597754,2,2,12,1,2
2020-06-06 18:58:48.261442,2,2,12,1,2
2020-06-06 18:59:24.073800,2,2,12,1,2
2020-06-06 19:00:00.063788,2,2,12,1,2
2020-06-06 19:00:35.879471,2,2,12,1,2
2020-06-06 19:01:11.451924,2,2,12,1,2
2020-06-06 19:01:47.134601,2,2,12,1,2
2020-06-06 19:02:23.266172,2,2,12,1,2
2020-06-06 19:02:59.846105,2,2,12,1,2
2020-06-06 19:03:36.130909,2,2,12,1,2
2020-06-06 19:04:12.098404,3,2,11,1,2
2020-06-06 19:04:48.023386,3,2,11,1,2
2020-06-06 19:05:23.880841,3,2,11,1,2
2020-06-06 19:05:59.858605,3,2,11,1,2
2020-06-06 19:06:35.875162,3,2,11,1,2
2020-06-06 19:07:11.796329,3,2,11,1,2
2020-06-06 19:07:47.704512,3,2,11,1,2
2020-06-06 19:08:23.721911,3,2,11,1,2
2020-06-06 19:08:59.802382,3,2,11,1,2
2020-06-06 19:09:35.758736,3,2,11,1,2
2020-06-06 19:10:11.636810,3,2,11,1,2
2020-06-06 19:10:47.460363,3,2,11,1,2
2020-06-06 19:11:23.308336,3,2,11,1,2
2020-06-06 19:11:59.160640,3,2,11,1,2
2020-06-06 19:12:34.861317,3,2,11,1,2
2020-06-06 19:13:10.573098,3,2,11,1,2
2020-06-06 19:13:46.385633,3,2,11,1,2
