# (c) Martin Lellep 2021; This sample data file belongs to my project "Cycling in Marburg" (http://lellep.xyz/blog/cycling-in-marburg-1-intro.html)
2020-06-06 19:14:22.169994,3,2,11,1,2
2020-06-06 19:14:57.955631,3,2,11,1,2
2020-06-06 19:15:33.897771,3,2,11,1,2
2020-06-06 19:16:09.782044,3,2,11,1,2
2020-06-06 19:16:45.542466,3,2,11,1,2
2020-06-06 19:17:21.934547,3,2,11,1,2
2020-06-06 19:17:58.268091,3,2,11,1,2
2020-06-06 19:18:34.025534,3,2,11,1,2
2020-06-06 19:19:09.810952,3,2,11,1,2
2020-06-06 19:19:45.729992,3,2,11,1,2
2020-06-06 19:20:21.707183,3,2,11,1,2
2020-06-06 19:20:57.522801,3,2,11,1,2
2020-06-06 19:21:33.331291,3,2,11,1,2
2020-06-06 19:22:09.201237,3,2,11,1,2
2020-06-06 19:22:45.075814,3,2,11,1,2
2020-06-06 19:23:20.900509,3,2,11,1,2
2020-06-06 19:23:57.075515,3,2,11,1,2
2020-06-06 19:24:33.140636,3,2,11,1,2
2020-06-06 19:25:08.694382,3,2,11,1,2
2020-06-06 19:25:44.269897,3,2,11,1,2
2020-06-06 19:26:20.080678,3,2,11,1,2
2020-06-06 19:26:55.916704,3,2,11,1,2
2020-06-06 19:27:32.023908,3,2,11,1,2
2020-06-06 19:28:08.163454,3,2,11,1,2
2020-06-06 19:28:46.335950,3,2,11,1,2
2020-06-06 19:29:24.411937,3,2,11,1,2
2020-06-06 19:29:59.965047,3,2,11,1,2
2020-06-06 19:30:35.527082,3,2,11,1,2
2020-06-06 19:31:11.131553,3,2,11,1,2
2020-06-06 19:31:46.703135,3,2,11,1,2
2020-06-06 19:32:22.272727,3,2,11,1,2
2020-06-06 19:32:57.826570,3,2,11,1,2
2020-06-06 19:33:33.410166,3,2,11,1,2
2020-06-06 19:34:09.191394,3,2,11,1,2
2020-06-06 19:34:44.855100,3,2,11,0,2
2020-06-06 19:35:20.619792,3,2,11,0,2
2020-06-06 19:35:56.439578,3,2,11,0,2
2020-06-06 19:36:32.101413,3,2,11,0,2
2020-06-06 19:37:07.910342,3,2,11,0,2
2020-06-06 19:37:43.644809,3,2,11,0,2
2020-06-06 19:38:19.273515,3,2,11,0,2
2020-06-06 19:38:54.990816,3,2,10,0,2
2020-06-06 19:39:30.665508,3,2,10,0,2
2020-06-06 19:40:06.342538,3,3,10,0,2
2020-06-06 19:40:42.224895,3,3,10,0,2
2020-06-06 19:41:18.009996,3,3,10,0,2
2020-06-06 19:41:53.614503,3,3,10,0,2
2020-06-06 19:42:29.180664,3,3,10,0,2
2020-06-06 19:43:04.945618,3,3,10,0,2
2020-06-06 19:43:40.694132,3,3,10,0,2
2020-06-06 19:44:16.224751,3,3,11,0,2
2020-06-06 19:44:51.833297,3,3,11,0,2
2020-06-06 19:45:27.524351,3,3,11,0,2
2020-06-06 19:46:03.344518,3,3,11,0,2
2020-06-06 19:46:39.071720,3,3,11,0,2
2020-06-06 19:47:14.558638,3,3,11,0,2
2020-06-06 19:47:50.087543,3,3,11,0,2
2020-06-06 19:48:25.609927,3,3,11,0,2
2020-06-06 19:49:01.281812,3,3,11,0,2
2020-06-06 19:49:36.978135,3,2,11,0,2
2020-06-06 19:50:12.542554,3,2,11,0,2
2020-06-06 19:50:48.212806,3,2,11,0,2
2020-06-06 19:51:23.911691,3,2,11,0,2
2020-06-06 19:51:59.681151,3,2,10,0,1
2020-06-06 19:52:35.429098,3,2,10,0,0
2020-06-06 19:53:11.006418,3,2,10,0,0
2020-06-06 19:53:46.439497,3,2,10,0,0
2020-06-06 19:54:21.825535,3,2,9,0,0
2020-06-06 19:54:57.349257,3,2,9,0,0
2020-06-06 19:55:32.865284,3,2,8,0,0
2020-06-06 19:56:08.547515,3,2,8,0,0
2020-06-06 19:56:44.232629,3,2,7,0,0
2020-06-06 19:57:20.073469,3,2,7,0,0
2020-06-06 19:57:55.995822,3,2,7,0,0
2020-06-06 19:58:31.528714,3,2,7,0,0
2020-06-06 19:59:07.198103,3,2,7,0,0
2020-06-06 19:59:42.912083,3,2,6,0,0
2020-06-06 20:00:18.488586,3,2,6,0,0
2020-06-06 20:00:54.194679,3,2,6,0,0
2020-06-06 20:01:29.869969,3,2,6,0,0
2020-06-06 20:02:05.485099,3,2,6,0,0
2020-06-06 20:02:41.088432,3,2,6,0,0
2020-06-06 20:03:16.570235,3,2,6,0,0
2020-06-06 20:03:52.239618,3,2,6,0,0
2020-06-06 20:04:27.890898,3,2,6,0,0
2020-06-06 20:05:03.478208,3,2,6,0,0
2020-06-06 20:05:39.084758,3,2,6,0,0
2020-06-06 20:06:14.581475,3,2,6,0,0
2020-06-06 20:06:50.093287,3,2,6,0,0
2020-06-06 20:07:25.689271,3,2,6,0,0
2020-06-06 20:08:01.361335,3,2,6,0,0
2020-06-06 20:08:36.876552,3,2,4,0,0
2020-06-06 20:09:12.278228,3,2,4,0,0
2020-06-06 20:09:47.793704,3,2,4,0,0
2020-06-06 20:10:23.373574,3,4,4,0,0
2020-06-06 20:10:58.928040,2,4,4,0,0
2020-06-06 20:11:34.502562,2,4,4,0,0
2020-06-06 20:12:10.020665,0,4,7,0,0
2020-06-06 20:12:45.468473,0,4,7,0,0
2020-06-06 20:13:20.953074,0,4,7,0,0
2020-06-06 20:13:56.442345,0,4,7,0,0
2020-06-06 20:14:31.977825,0,4,8,0,0
2020-06-06 20:15:07.740765,0,5,8,0,0
2020-06-06 20:15:43.504888,0,5,9,0,0
2020-06-06 20:16:19.128876,0,5,9,0,0
2020-06-06 20:16:54.745679,0,5,9,0,0
2020-06-06 20:17:30.351424,0,5,9,0,0
2020-06-06 20:18:05.966176,0,5,9,0,0
2020-06-06 20:18:41.693838,2,5,8,0,0
2020-06-06 20:19:17.458961,2,5,8,0,0
2020-06-06 20:19:53.204288,2,5,8,0,0
2020-06-06 20:20:28.950593,3,6,8,0,0
2020-06-06 20:21:04.637611,3,6,7,0,0
2020-06-06 20:21:40.357567,3,6,7,0,0
2020-06-06 20:22:16.044580,3,6,7,0,0
2020-06-06 20:22:51.632374,3,5,7,0,0
2020-06-06 20:23:27.240450,3,4,7,0,0
2020-06-06 20:24:02.980901,3,4,7,0,1
2020-06-06 20:24:38.647148,3,4,7,0,1
2020-06-06 20:25:14.186427,3,4,7,0,1
2020-06-06 20:25:49.936800,3,4,7,0,1
2020-06-06 20:26:25.440910,3,4,7,0,1
2020-06-06 20:27:01.039395,3,4,7,0,1
2020-06-06 20:27:36.709260,3,4,8,0,1
2020-06-06 20:28:12.286553,3,4,8,0,1
2020-06-06 20:28:47.811196,3,4,8,0,1
2020-06-06 20:29:23.398843,3,4,8,0,1
2020-06-06 20:29:59.024710,3,4,8,0,1
2020-06-06 20:30:34.602721,3,4,9,0,1
2020-06-06 20:31:10.162870,3,4,9,0,1
2020-06-06 20:31:45.728244,3,4,9,0,1
2020-06-06 20:32:21.349818,3,4,9,0,1
2020-06-06 20:32:56.980379,3,4,9,0,1
2020-06-06 20:33:32.555853,3,4,9,0,1
2020-06-06 20:34:08.098655,3,4,9,0,1
2020-06-06 20:34:43.507574,3,4,9,0,1
2020-06-06 20:35:18.843453,3,4,9,0,1
2020-06-06 20:35:54.230210,3,4,9,0,1
2020-06-06 20:36:29.708004,3,5,9,0,1
2020-06-06 20:37:07.895924,3,5,9,0,1
2020-06-06 20:37:45.999350,4,5,9,0,1
2020-06-06 20:38:21.501203,5,5,9,0,1
2020-06-06 20:38:57.013306,5,5,9,0,1
2020-06-06 20:39:32.340790,5,5,9,0,1
2020-06-06 20:40:07.767097,5,5,9,0,1
2020-06-06 20:40:43.248231,5,5,9,0,1
2020-06-06 20:41:19.044142,5,5,9,0,1
2020-06-06 20:41:54.926044,5,5,9,0,1
2020-06-06 20:42:30.390743,5,5,9,0,1
2020-06-06 20:43:05.793517,5,5,9,0,1
2020-06-06 20:43:41.266714,5,5,9,0,1
2020-06-06 20:44:16.704017,5,5,9,0,1
2020-06-06 20:44:52.063954,5,5,9,0,1
2020-06-06 20:45:27.432893,5,5,9,0,1
2020-06-06 20:46:02.805557,5,5,9,0,1
2020-06-06 20:46:38.134068,5,5,9,0,1
2020-06-06 20:47:13.491598,5,5,9,0,1
2020-06-06 20:47:48.953935,5,5,9,0,1
2020-06-06 20:48:24.348464,5,5,9,0,1
2020-06-06 20:48:59.634873,5,5,9,0,1
2020-06-06 20:49:34.968944,5,5,9,0,1
2020-06-06 20:50:10.420339,5,5,9,0,1
2020-06-06 20:50:45.871109,5,5,9,0,1
2020-06-06 20:51:21.332417,5,5,9,0,1
2020-06-06 20:51:56.864982,5,6,9,0,2
2020-06-06 20:52:32.383871,5,6,9,0,3
2020-06-06 20:53:08.004102,5,6,9,0,3
2020-06-06 20:53:43.522716,5,6,9,0,4
2020-06-06 20:54:18.968782,5,6,9,0,4
2020-06-06 20:54:54.451944,5,6,9,0,4
2020-06-06 20:55:29.825062,5,6,9,0,4
2020-06-06 20:56:05.184137,5,6,9,0,4
2020-06-06 20:56:40.626767,5,6,9,0,4
2020-06-06 20:57:16.358666,5,6,9,0,4
2020-06-06 20:57:52.374974,5,7,9,0,4
2020-06-06 20:58:28.468015,5,7,9,0,4
2020-06-06 20:59:04.177983,5,7,9,0,4
2020-06-06 20:59:39.501260,5,7,9,0,4
2020-06-06 21:00:15.092950,5,7,9,0,4
2020-06-06 21:00:51.188945,5,7,9,0,4
2020-06-06 21:01:27.045204,5,7,9,0,4
2020-06-06 21:02:02.456516,5,7,9,0,4
2020-06-06 21:02:37.871100,5,7,9,0,4
2020-06-06 21:03:13.244050,5,7,9,0,4
2020-06-06 21:03:48.589005,5,7,9,0,4
2020-06-06 21:04:23.924537,5,7,9,0,4
2020-06-06 21:04:59.315730,5,7,9,0,4
2020-06-06 21:05:34.729410,5,7,9,0,4
2020-06-06 21:06:10.136817,5,7,9,0,4
2020-06-06 21:06:45.491195,5,7,9,0,4
2020-06-06 21:07:21.041024,5,7,9,0,4
2020-06-06 21:07:56.708875,5,7,9,0,4
2020-06-06 21:08:32.095336,5,7,9,0,4
2020-06-06 21:09:07.434591,5,7,9,0,4
2020-06-06 21:09:42.848485,5,7,9,0,4
2020-06-06 21:10:18.198018,5,7,9,0,4
2020-06-06 21:10:53.763719,5,7,9,0,4
2020-06-06 21:11:29.381361,5,7,9,0,4
2020-06-06 21:12:04.734081,5,7,9,0,4
2020-06-06 21:12:40.064090,5,7,9,0,4
2020-06-06 21:13:15.413989,5,7,9,0,4
2020-06-06 21:13:50.819633,5,7,9,0,4
2020-06-06 21:14:26.183160,5,7,9,0,4
2020-06-06 21:15:01.796799,5,7,9,0,4
2020-06-06 21:15:37.707798,5,7,9,0,4
2020-06-06 21:16:13.407938,5,7,9,0,4
2020-06-06 21:16:48.784039,5,7,9,0,4
2020-06-06 21:17:24.535220,5,7,9,0,4
2020-06-06 21:18:00.625500,5,7,9,0,4
2020-06-06 21:18:36.359577,5,7,9,0,4
2020-06-06 21:19:11.780388,5,7,9,0,4
2020-06-06 21:19:47.101415,5,7,9,0,4
2020-06-06 21:20:22.464758,5,7,9,0,4
2020-06-06 21:20:57.780477,5,7,9,0,4
2020-06-06 21:21:33.068539,5,7,9,0,4
2020-06-06 21:22:08.408334,5,7,9,0,4
2020-06-06 21:22:43.863575,5,7,9,0,4
2020-06-06 21:23:19.365820,5,6,9,0,4
2020-06-06 21:23:54.770785,5,6,9,0,4
2020-06-06 21:24:30.255884,5,6,9,0,4
2020-06-06 21:25:05.834892,5,6,9,0,4
2020-06-06 21:25:41.305479,5,6,9,0,4
2020-06-06 21:26:16.658207,5,6,9,0,4
2020-06-06 21:26:52.169965,5,6,9,0,4
2020-06-06 21:27:27.665098,5,6,9,0,4
2020-06-06 21:28:03.156239,5,6,9,0,4
2020-06-06 21:28:38.561889,5,6,9,0,4
2020-06-06 21:29:14.010644,5,7,9,0,4
2020-06-06 21:29:49.570777,5,7,9,0,4
2020-06-06 21:30:25.045115,5,7,9,0,4
2020-06-06 21:31:00.556397,5,7,9,0,4
2020-06-06 21:31:36.038536,5,7,9,0,4
2020-06-06 21:32:11.492815,5,7,9,0,4
2020-06-06 21:32:46.888259,5,7,9,0,4
2020-06-06 21:33:22.296820,5,7,9,0,4
2020-06-06 21:33:57.732871,5,7,9,0,4
2020-06-06 21:34:33.155704,5,7,9,0,4
2020-06-06 21:35:08.638229,5,7,9,0,4
2020-06-06 21:35:44.056192,5,7,9,0,4
2020-06-06 21:36:19.466129,5,7,9,0,4
2020-06-06 21:36:54.932479,5,7,9,0,4
2020-06-06 21:37:30.342531,5,7,9,0,4
2020-06-06 21:38:06.435783,5,7,9,0,4
2020-06-06 21:38:42.571515,5,7,10,0,4
2020-06-06 21:39:18.038547,5,7,10,0,4
2020-06-06 21:39:54.156259,5,7,10,0,4
2020-06-06 21:40:30.287112,5,7,10,0,4
2020-06-06 21:41:05.917627,5,7,10,0,4
2020-06-06 21:41:41.636550,5,7,10,0,4
2020-06-06 21:42:17.260953,5,7,10,0,4
2020-06-06 21:42:52.800041,4,7,10,0,4
2020-06-06 21:43:28.348047,4,7,9,0,4
2020-06-06 21:44:03.920396,4,7,8,0,4
2020-06-06 21:44:39.511897,4,7,8,0,4
2020-06-06 21:45:15.038453,4,7,8,0,4
2020-06-06 21:45:50.638152,4,7,8,0,4
2020-06-06 21:46:26.300569,4,7,8,0,4
2020-06-06 21:47:02.132377,4,7,8,0,4
2020-06-06 21:47:38.194311,4,8,8,0,4
2020-06-06 21:48:14.151514,4,8,8,0,4
2020-06-06 21:48:50.049735,4,8,8,0,4
2020-06-06 21:49:25.925626,4,8,8,0,4
2020-06-06 21:50:01.878302,4,8,8,0,4
2020-06-06 21:50:37.969563,4,8,8,0,4
2020-06-06 21:51:13.928680,4,8,8,0,4
2020-06-06 21:51:49.741098,4,8,8,0,4
2020-06-06 21:52:25.652140,4,8,8,0,4
2020-06-06 21:53:01.593777,4,8,8,0,4
2020-06-06 21:53:37.485169,4,8,8,0,4
2020-06-06 21:54:13.320180,4,8,8,0,4
2020-06-06 21:54:49.083139,4,8,8,0,4
2020-06-06 21:55:24.776440,4,8,8,0,4
2020-06-06 21:56:00.523986,4,8,8,0,4
2020-06-06 21:56:36.235075,4,8,8,0,4
2020-06-06 21:57:11.942845,4,8,8,0,4
2020-06-06 21:57:47.743670,4,8,8,0,4
2020-06-06 21:58:23.582021,4,8,8,0,4
2020-06-06 21:58:59.378494,4,8,8,0,4
2020-06-06 21:59:35.224744,4,8,8,0,4
2020-06-06 22:00:11.261902,4,8,8,0,4
2020-06-06 22:00:47.204684,4,8,8,0,4
2020-06-06 22:01:23.010258,4,8,8,0,4
2020-06-06 22:01:58.859264,4,8,8,0,4
2020-06-06 22:02:34.663777,4,8,8,0,4
2020-06-06 22:03:10.468796,4,9,8,0,4
2020-06-06 22:03:46.263615,4,9,8,0,4
2020-06-06 22:04:22.183818,4,9,8,0,6
2020-06-06 22:04:58.085571,4,9,8,0,6
2020-06-06 22:05:33.901700,4,9,8,0,6
2020-06-06 22:06:09.854540,4,9,8,0,6
2020-06-06 22:06:45.812205,4,9,8,0,6
2020-06-06 22:07:21.807608,4,9,8,0,6
2020-06-06 22:07:57.889640,4,9,8,0,6
2020-06-06 22:08:33.720563,4,9,8,0,6
2020-06-06 22:09:09.450547,4,9,8,0,6
2020-06-06 22:09:45.174427,4,9,8,0,6
2020-06-06 22:10:20.930423,4,9,8,0,6
2020-06-06 22:10:56.788318,4,9,8,0,6
2020-06-06 22:11:32.591349,4,9,8,0,6
2020-06-06 22:12:08.494100,4,9,8,0,6
2020-06-06 22:12:44.381933,4,9,8,0,6
2020-06-06 22:13:20.164274,4,9,8,0,6
2020-06-06 22:13:56.037220,4,8,8,0,6
2020-06-06 22:14:31.789362,4,7,8,0,6
2020-06-06 22:15:07.607722,4,7,8,0,6
2020-06-06 22:15:43.437977,4,7,8,0,6
2020-06-06 22:16:19.160218,4,7,8,0,6
2020-06-06 22:16:55.046015,4,7,8,0,6
2020-06-06 22:17:30.967031,4,7,8,0,6
2020-06-06 22:18:06.711362,4,7,8,0,6
2020-06-06 22:18:42.457398,4,7,8,0,6
2020-06-06 22:19:18.285749,4,7,8,0,6
2020-06-06 22:19:54.137336,4,7,8,0,6
2020-06-06 22:20:30.019879,4,7,9,0,6
2020-06-06 22:21:05.817661,4,7,9,0,6
2020-06-06 22:21:41.616672,4,7,9,0,6
2020-06-06 22:22:17.345615,4,7,9,0,6
2020-06-06 22:22:53.019786,4,7,9,0,6
2020-06-06 22:23:28.747274,4,7,9,0,6
2020-06-06 22:24:04.553819,4,7,9,0,6
2020-06-06 22:24:40.477712,4,7,9,0,6
2020-06-06 22:25:16.299185,4,7,9,0,6
2020-06-06 22:25:52.005314,4,7,9,0,6
2020-06-06 22:26:27.737745,4,7,9,0,6
2020-06-06 22:27:03.486089,4,7,9,0,6
2020-06-06 22:27:39.232119,4,7,9,0,6
2020-06-06 22:28:14.993789,4,7,9,0,6
2020-06-06 22:28:50.762403,4,7,9,0,6
2020-06-06 22:29:26.617544,4,7,9,0,6
2020-06-06 22:30:02.583595,4,7,9,0,6
2020-06-06 22:30:38.504987,4,7,9,0,6
2020-06-06 22:31:14.406935,4,7,9,0,6
2020-06-06 22:31:50.337312,4,7,9,0,6
2020-06-06 22:32:26.257666,4,7,9,0,6
2020-06-06 22:33:02.166516,4,7,9,0,6
2020-06-06 22:33:38.011144,4,7,9,0,6
2020-06-06 22:34:13.842150,4,7,9,0,6
2020-06-06 22:34:49.693809,4,7,9,0,6
2020-06-06 22:35:25.540430,4,7,9,0,6
2020-06-06 22:36:01.487966,4,7,9,0,6
2020-06-06 22:36:37.443735,4,7,9,0,6
2020-06-06 22:37:13.343763,4,7,9,0,6
2020-06-06 22:37:49.144792,4,7,9,0,6
2020-06-06 22:38:24.950879,4,7,9,0,6
2020-06-06 22:39:00.880986,4,6,9,0,6
2020-06-06 22:39:36.764742,4,5,9,0,6
2020-06-06 22:40:12.554421,4,5,9,0,6
2020-06-06 22:40:48.384823,4,5,9,0,6
2020-06-06 22:41:24.256581,4,5,9,0,6
2020-06-06 22:42:00.058574,4,5,9,0,6
2020-06-06 22:42:35.957405,4,5,9,0,6
2020-06-06 22:43:11.930336,4,5,9,0,6
2020-06-06 22:43:47.831755,4,5,9,0,6
2020-06-06 22:44:23.661206,4,5,9,0,6
2020-06-06 22:44:59.467103,4,5,9,0,6
2020-06-06 22:45:35.367956,4,5,9,0,6
2020-06-06 22:46:11.226741,4,5,9,0,6
2020-06-06 22:46:47.035210,4,5,9,0,6
2020-06-06 22:47:22.868754,4,5,9,0,6
2020-06-06 22:47:58.967033,4,5,9,0,6
2020-06-06 22:48:34.806966,4,5,9,0,6
2020-06-06 22:49:10.550570,4,5,9,0,6
2020-06-06 22:49:46.300778,4,5,9,0,6
2020-06-06 22:50:22.052719,4,5,9,0,6
2020-06-06 22:50:57.781578,4,5,9,0,6
2020-06-06 22:51:33.547062,4,5,9,0,6
2020-06-06 22:52:09.336692,4,5,10,0,6
2020-06-06 22:52:45.151034,4,5,10,0,6
2020-06-06 22:53:21.055697,4,5,10,0,6
2020-06-06 22:53:56.881617,4,5,9,0,6
2020-06-06 22:54:32.738101,4,5,9,0,6
2020-06-06 22:55:08.679803,4,5,9,0,6
2020-06-06 22:55:44.565269,4,5,8,0,6
2020-06-06 22:56:20.445560,4,5,8,0,6
2020-06-06 22:56:56.338140,4,5,8,0,6
2020-06-06 22:57:32.295834,4,5,8,0,6
2020-06-06 22:58:08.275156,4,5,8,0,6
2020-06-06 22:58:44.155046,4,5,8,0,6
2020-06-06 22:59:20.125586,4,5,8,0,6
2020-06-06 22:59:56.138421,4,5,8,0,6
2020-06-06 23:00:31.983405,4,5,8,0,6
2020-06-06 23:01:07.939304,4,5,8,0,6
2020-06-06 23:01:43.893141,4,5,8,0,6
2020-06-06 23:02:19.672410,4,5,8,0,6
2020-06-06 23:02:55.483796,4,5,8,0,6
2020-06-06 23:03:31.449853,4,5,8,0,6
2020-06-06 23:04:07.672310,4,5,8,0,6
2020-06-06 23:04:43.778826,4,5,9,0,6
2020-06-06 23:05:19.680868,4,5,9,0,6
2020-06-06 23:05:56.193516,4,5,9,0,6
2020-06-06 23:06:32.677762,4,5,9,0,6
2020-06-06 23:07:08.619261,4,5,9,0,6
2020-06-06 23:07:44.480945,4,5,9,0,6
2020-06-06 23:08:20.236636,4,5,9,0,6
2020-06-06 23:08:56.103090,4,5,9,0,6
2020-06-06 23:09:31.965247,4,5,9,0,6
2020-06-06 23:10:07.938650,4,5,9,0,6
2020-06-06 23:10:44.003083,4,5,9,0,6
2020-06-06 23:11:20.022582,4,5,9,0,6
2020-06-06 23:11:55.962641,4,6,9,0,6
2020-06-06 23:12:31.883628,4,6,9,0,6
2020-06-06 23:13:07.807600,4,6,9,0,6
2020-06-06 23:13:43.662423,4,6,9,0,6
2020-06-06 23:14:19.565029,4,6,9,0,6
2020-06-06 23:16:26.861689,4,6,9,0,6
2020-06-06 23:17:02.659040,4,6,9,0,6
2020-06-06 23:17:38.361077,4,6,9,0,6
2020-06-06 23:18:13.937421,4,6,9,0,6
2020-06-06 23:18:49.638847,4,6,9,0,6
2020-06-06 23:19:25.420291,4,6,8,0,6
2020-06-06 23:20:01.242542,4,6,8,0,6
2020-06-06 23:20:37.065375,4,6,8,0,6
2020-06-06 23:21:12.797925,4,6,8,0,6
2020-06-06 23:21:48.416949,4,6,8,0,6
2020-06-06 23:22:24.033501,4,6,8,0,6
2020-06-06 23:22:59.845188,4,6,8,0,6
2020-06-06 23:23:35.618337,4,6,8,0,6
2020-06-06 23:24:11.350800,4,6,8,0,6
2020-06-06 23:24:47.152304,4,6,8,0,6
2020-06-06 23:25:22.836562,4,6,8,0,6
2020-06-06 23:25:58.426581,4,6,8,0,6
2020-06-06 23:26:33.979301,4,6,8,0,6
2020-06-06 23:27:09.555693,4,6,8,0,6
2020-06-06 23:27:45.271774,4,6,8,0,6
2020-06-06 23:28:20.899631,4,6,8,0,6
2020-06-06 23:28:56.615746,4,6,8,0,6
2020-06-06 23:29:32.378184,4,6,8,0,6
2020-06-06 23:30:08.030547,4,6,8,0,6
2020-06-06 23:30:43.764184,4,6,8,0,6
2020-06-06 23:31:19.478889,4,6,8,0,6
2020-06-06 23:31:55.189702,4,6,8,0,6
2020-06-06 23:32:30.929393,4,6,8,0,6
2020-06-06 23:33:06.739386,4,6,8,0,6
2020-06-06 23:33:42.418023,4,6,8,0,6
2020-06-06 23:34:18.061524,4,6,7,0,6
2020-06-06 23:34:53.813231,4,6,7,0,6
2020-06-06 23:35:29.475988,4,6,7,0,6
2020-06-06 23:36:05.388662,4,6,6,0,6
2020-06-06 23:36:41.238906,4,6,6,0,6
2020-06-06 23:37:16.761480,4,6,6,0,6
2020-06-06 23:37:52.420979,4,6,6,0,6
2020-06-06 23:38:28.056411,4,6,6,0,6
2020-06-06 23:39:03.650892,4,6,6,0,6
2020-06-06 23:39:39.321594,4,6,6,0,6
2020-06-06 23:40:15.031086,4,6,6,0,6
2020-06-06 23:40:50.732194,4,7,6,0,6
2020-06-06 23:41:26.415997,4,7,6,0,6
2020-06-06 23:42:02.148819,4,7,6,0,6
2020-06-06 23:42:37.897239,4,7,6,0,6
2020-06-06 23:43:13.597058,4,7,6,0,6
2020-06-06 23:43:49.293706,4,7,6,0,6
2020-06-06 23:44:25.010437,4,7,6,0,6
2020-06-06 23:45:00.762203,4,7,6,0,6
2020-06-06 23:45:36.533777,4,7,6,0,6
2020-06-06 23:46:12.317758,4,7,6,0,6
2020-06-06 23:46:48.017345,4,7,6,0,6
2020-06-06 23:47:23.574245,4,7,6,0,6
2020-06-06 23:47:59.170362,4,7,6,0,6
2020-06-06 23:48:34.797253,4,7,6,0,6
2020-06-06 23:49:10.385386,4,7,6,0,6
2020-06-06 23:49:46.051994,4,7,6,0,6
2020-06-06 23:50:21.641344,4,8,6,0,6
2020-06-06 23:50:57.205348,4,8,6,0,6
2020-06-06 23:51:32.810606,4,8,6,0,6
2020-06-06 23:52:08.379736,4,8,6,0,6
2020-06-06 23:52:43.989195,4,8,6,0,6
2020-06-06 23:53:19.653162,4,8,6,0,6
2020-06-06 23:53:55.327462,4,8,6,0,6
2020-06-06 23:54:30.991371,4,8,6,0,6
2020-06-06 23:55:06.729760,4,8,6,0,6
2020-06-06 23:55:42.600467,4,8,6,0,6
2020-06-06 23:56:18.339277,4,8,6,0,6
2020-06-06 23:56:53.914485,4,8,6,0,6
2020-06-06 23:57:29.591963,4,8,6,0,6
2020-06-06 23:58:05.360179,4,8,6,0,6
2020-06-06 23:58:41.065044,4,8,6,0,6
2020-06-06 23:59:16.732806,4,8,6,0,6
2020-06-06 23:59:52.425182,4,8,6,0,6
